code,name,market,sector,signal,close,ret5d_pct,vol_ratio,atr_pct,turn20_oku,dev25_pct,above75,hi52w,ret1d_pct,flag_liquidity,flag_atr,flag_extended,flag_gap,ev_pct,win_rate,n_hist,ev_source,ev_stock_pct,n_stock,tp_ref,sl_ref
6080,Ｍ＆Ａキャピタルパートナーズ,プライム,サービス業,pullback,4325.0,6.27,1.7,2.41,3.7,4.24,True,False,3.35,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,4541.2,4216.9
8218,コメリ,プライム,小売業,pullback,3970.0,2.98,1.05,1.43,3.5,2.33,True,False,1.4,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,4168.5,3870.8
2281,プリマハム,プライム,食料品,pullback,2448.0,2.43,1.89,1.1,3.4,1.03,True,False,1.24,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,2570.4,2386.8
2384,ＳＢＳホールディングス,プライム,陸運業,pullback,5180.0,7.02,1.44,2.6,3.3,3.22,True,False,2.17,NG,NG,OK,OK,0.01,41.1,3433,地合い別,,0,5439.0,5050.5
7241,フタバ産業,プライム,輸送用機器,pullback,1114.0,5.0,1.16,1.8,3.3,0.89,True,False,1.64,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1169.7,1086.1
8130,サンゲツ,プライム,卸売業,pullback,3230.0,2.05,1.03,1.01,3.2,1.32,True,False,0.78,NG,OK,OK,OK,0.01,41.1,3433,地合い別,-0.54,3,3391.5,3149.2
9605,東映,プライム,情報・通信業,pullback,6110.0,3.04,1.09,1.98,3.2,1.62,True,False,0.66,NG,OK,OK,OK,0.01,41.1,3433,地合い別,-2.7,1,6415.5,5957.2
8613,丸三証券,プライム,証券、商品先物取引業,pullback,1286.0,-0.62,1.06,1.78,3.1,0.5,True,False,-0.39,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1350.3,1253.8
2874,横浜冷凍,プライム,卸売業,pullback,2179.0,-4.3,1.06,3.12,3.0,0.12,True,False,1.35,NG,NG,OK,OK,0.01,41.1,3433,地合い別,,0,2288.0,2124.5
5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,グロース,情報・通信業,pullback,789.0,5.2,1.23,4.14,2.8,3.64,True,False,3.95,NG,NG,OK,OK,0.01,41.1,3433,地合い別,,0,828.5,769.3
7172,ジャパンインベストメントアドバイザー,プライム,証券、商品先物取引業,pullback,2135.0,1.96,1.01,1.42,2.8,1.82,True,False,1.96,NG,OK,OK,OK,0.01,41.1,3433,地合い別,0.75,5,2241.8,2081.6
8214,ＡＯＫＩホールディングス,プライム,小売業,pullback,1735.0,2.0,1.0,1.24,2.7,0.1,True,False,1.28,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1821.8,1691.6
9746,ＴＫＣ,プライム,情報・通信業,pullback,4145.0,2.22,1.03,1.74,2.7,1.59,True,False,0.97,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,4352.2,4041.4
4526,理研ビタミン,プライム,食料品,pullback,3350.0,1.98,1.55,1.43,2.5,0.67,True,False,1.06,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,3517.5,3266.2
5911,横河ブリッジホールディングス,プライム,金属製品,pullback,3040.0,3.33,1.06,1.18,2.5,2.0,True,False,1.64,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,3192.0,2964.0
1766,東建コーポレーション,プライム,建設業,pullback,13560.0,0.22,1.15,1.85,2.4,0.09,True,False,1.73,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,14238.0,13221.0
7575,日本ライフライン,プライム,卸売業,pullback,1575.0,3.82,1.16,1.79,2.4,1.57,True,False,1.16,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1653.8,1535.6
5410,合同製鐵,プライム,鉄鋼,pullback,3120.0,-0.16,2.26,2.17,2.3,2.13,True,False,3.65,NG,OK,OK,OK,0.01,41.1,3433,地合い別,-1.6,2,3276.0,3042.0
2733,あらた,プライム,卸売業,pullback,2739.0,2.78,1.67,1.15,2.2,2.18,True,False,1.48,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,2876.0,2670.5
8558,東和銀行,プライム,銀行業,pullback,1506.0,2.45,1.03,3.39,2.2,1.59,True,False,-1.25,NG,NG,OK,OK,0.01,41.1,3433,地合い別,,0,1581.3,1468.3
8850,スターツコーポレーション,プライム,不動産業,pullback,4775.0,3.13,1.05,1.48,2.2,1.45,True,False,1.92,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,5013.8,4655.6
5949,ユニプレス,プライム,輸送用機器,pullback,1339.0,5.43,1.01,2.11,2.1,0.67,True,False,1.67,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1406.0,1305.5
8713,フィデアホールディングス,プライム,銀行業,pullback,2816.0,2.85,1.09,3.17,2.1,1.82,True,False,-1.09,NG,NG,OK,OK,0.01,41.1,3433,地合い別,,0,2956.8,2745.6
3771,システムリサーチ,プライム,情報・通信業,pullback,1929.0,5.12,1.44,2.32,1.7,0.66,True,False,0.47,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,2025.5,1880.8
5218,オハラ,スタンダード,ガラス・土石製品,pullback,1634.0,2.45,1.03,4.8,1.5,1.32,True,False,1.81,NG,NG,OK,OK,0.01,41.1,3433,地合い別,,0,1715.7,1593.1
2820,やまみ,スタンダード,食料品,pullback,6420.0,-0.31,1.33,4.11,1.3,3.28,True,False,1.58,NG,NG,OK,OK,0.01,41.1,3433,地合い別,,0,6741.0,6259.5
4534,持田製薬,プライム,医薬品,pullback,3330.0,4.88,1.39,1.34,1.3,2.39,True,False,1.83,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,3496.5,3246.8
6351,鶴見製作所,プライム,機械,pullback,2536.0,0.04,1.02,3.96,1.3,2.43,True,False,1.44,NG,NG,OK,OK,0.01,41.1,3433,地合い別,,0,2662.8,2472.6
7949,小松ウオール工業,プライム,その他製品,pullback,2859.0,2.14,1.01,1.28,1.3,1.51,True,False,0.99,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,3002.0,2787.5
6637,寺崎電気産業,スタンダード,電気機器,pullback,4365.0,6.2,1.75,3.99,1.2,2.79,True,False,7.12,NG,NG,OK,NG,0.01,41.1,3433,地合い別,,0,4583.2,4255.9
8841,テーオーシー,スタンダード,不動産業,pullback,1027.0,2.8,1.58,2.48,1.0,0.66,True,False,3.01,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1078.4,1001.3
3479,ＴＫＰ,グロース,不動産業,pullback,1916.0,3.01,1.35,2.02,0.9,2.03,True,False,0.79,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,2011.8,1868.1
3877,中越パルプ工業,プライム,パルプ・紙,pullback,2264.0,2.91,1.11,1.28,0.9,1.67,True,False,0.8,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,2377.2,2207.4
4318,クイック,プライム,サービス業,pullback,860.0,5.26,1.53,1.74,0.9,2.07,True,False,1.42,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,903.0,838.5
7931,未来工業,プライム,化学,pullback,3645.0,1.23,1.09,2.12,0.9,0.08,True,False,-0.27,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,3827.2,3553.9
2908,フジッコ,プライム,食料品,pullback,1636.0,1.49,1.29,0.86,0.7,0.98,True,False,0.62,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1717.8,1595.1
2933,紀文食品,プライム,食料品,pullback,1137.0,1.07,1.15,0.85,0.7,0.73,True,False,0.53,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1193.9,1108.6
4579,ラクオリア創薬,グロース,医薬品,pullback,582.0,5.24,1.65,3.11,0.7,4.47,True,False,4.11,NG,NG,OK,OK,0.01,41.1,3433,地合い別,,0,611.1,567.4
6675,サクサ,スタンダード,電気機器,pullback,2212.0,5.89,1.04,1.64,0.7,2.24,True,False,1.28,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,2322.6,2156.7
7508,Ｇ‐７ホールディングス,プライム,小売業,pullback,1459.0,3.33,1.44,1.32,0.7,1.49,True,False,0.9,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1532.0,1422.5
8793,ＮＥＣキャピタルソリューション,プライム,その他金融業,pullback,4275.0,2.4,1.19,1.17,0.7,1.64,True,False,0.83,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,4488.8,4168.1
4763,クリーク・アンド・リバー社,プライム,サービス業,pullback,1498.0,1.97,1.01,1.56,0.6,0.06,True,False,0.54,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1572.9,1460.5
9991,ジェコス,プライム,卸売業,pullback,1821.0,2.02,1.17,1.49,0.6,2.4,True,False,1.39,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1912.1,1775.5
1904,大成温調,スタンダード,建設業,pullback,5210.0,2.96,1.26,1.18,0.5,1.92,True,False,0.97,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,5470.5,5079.8
6788,日本トリム,プライム,電気機器,pullback,5080.0,0.79,1.18,1.5,0.5,1.86,True,True,0.4,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,5334.0,4953.0
7466,ＳＰＫ,プライム,卸売業,pullback,1467.0,1.95,1.26,1.56,0.5,1.69,True,False,1.45,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1540.4,1430.3
8226,理経,スタンダード,卸売業,pullback,395.0,4.22,1.34,3.16,0.5,1.12,True,False,1.54,NG,NG,OK,OK,0.01,41.1,3433,地合い別,,0,414.8,385.1
9702,アイ・エス・ビー,プライム,情報・通信業,pullback,2456.0,2.98,1.51,1.98,0.5,0.86,True,False,-0.89,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,2578.8,2394.6
4218,ニチバン,プライム,化学,pullback,1950.0,1.77,1.72,0.96,0.4,0.31,True,False,0.46,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,2047.5,1901.2
4951,エステー,プライム,化学,pullback,1539.0,2.4,1.54,0.91,0.4,0.94,True,False,0.98,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1616.0,1500.5
5582,グリッド,グロース,情報・通信業,pullback,2050.0,-4.03,1.2,4.29,0.4,0.8,True,False,-0.19,NG,NG,OK,OK,0.01,41.1,3433,地合い別,,0,2152.5,1998.8
5845,全保連,スタンダード,その他金融業,pullback,1220.0,3.04,1.61,1.38,0.4,0.15,True,False,0.91,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1281.0,1189.5
6539,ＭＳ－Ｊａｐａｎ,プライム,サービス業,pullback,1008.0,1.82,1.05,1.02,0.4,0.3,True,False,1.2,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1058.4,982.8
7840,フランスベッドホールディングス,プライム,その他製品,pullback,1313.0,2.26,1.05,1.18,0.4,1.5,True,False,0.77,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1378.7,1280.2
1967,ヤマト,スタンダード,建設業,pullback,2122.0,1.05,1.83,1.69,0.3,0.95,True,False,-1.03,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,2228.1,2068.9
2804,ブルドックソース,プライム,食料品,pullback,1890.0,1.89,1.11,0.91,0.3,1.88,True,False,0.8,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1984.5,1842.8
4538,扶桑薬品工業,プライム,医薬品,pullback,2273.0,2.9,1.49,1.38,0.3,0.16,True,False,1.52,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,2386.7,2216.2
6199,セラク,スタンダード,情報・通信業,pullback,1436.0,4.36,1.17,3.16,0.3,4.26,True,False,0.56,NG,NG,OK,OK,0.01,41.1,3433,地合い別,,0,1507.8,1400.1
7378,アシロ,グロース,サービス業,pullback,1565.0,0.32,1.6,3.12,0.3,1.34,True,False,2.29,NG,NG,OK,OK,0.01,41.1,3433,地合い別,,0,1643.2,1525.9
8018,三共生興,スタンダード,卸売業,pullback,869.0,4.7,1.06,1.92,0.3,0.49,True,False,1.28,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,912.5,847.3
9216,ビーウィズ,プライム,サービス業,pullback,1695.0,2.98,3.99,1.5,0.3,1.21,True,False,1.56,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1779.8,1652.6
9319,中央倉庫,プライム,倉庫・運輸関連業,pullback,1836.0,4.73,1.3,1.67,0.3,1.2,True,False,0.38,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1927.8,1790.1
1376,カネコ種苗,スタンダード,水産・農林業,pullback,1617.0,4.26,1.03,1.37,0.2,0.17,True,False,1.38,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1697.9,1576.6
1921,巴コーポレーション,スタンダード,建設業,pullback,1996.0,5.78,1.81,3.0,0.2,4.38,True,False,2.41,NG,NG,OK,OK,0.01,41.1,3433,地合い別,,0,2095.8,1946.1
2393,日本ケアサプライ,スタンダード,サービス業,pullback,4440.0,3.98,1.16,2.24,0.2,3.12,True,False,1.83,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,4662.0,4329.0
3178,チムニー,スタンダード,小売業,pullback,1205.0,0.67,1.06,0.69,0.2,0.35,True,False,-0.08,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1265.2,1174.9
3501,ＳＵＭＩＮＯＥ,プライム,繊維製品,pullback,1189.0,2.59,1.19,1.23,0.2,0.84,True,False,0.76,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1248.5,1159.3
3640,電算,スタンダード,情報・通信業,pullback,2846.0,5.41,6.92,1.75,0.2,1.88,True,False,2.01,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,2988.3,2774.8
3835,ｅＢＡＳＥ,プライム,情報・通信業,pullback,438.0,2.82,1.62,1.44,0.2,1.45,True,False,0.92,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,459.9,427.1
4094,日本化学産業,スタンダード,化学,pullback,2304.0,2.35,1.28,1.25,0.2,1.0,True,False,0.83,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,2419.2,2246.4
4412,サイエンスアーツ,グロース,情報・通信業,pullback,1347.0,-0.3,1.73,3.44,0.2,3.54,True,False,1.66,NG,NG,OK,OK,0.01,41.1,3433,地合い別,,0,1414.4,1313.3
4512,わかもと製薬,スタンダード,医薬品,pullback,299.0,3.1,1.28,2.75,0.2,0.52,True,False,-0.33,NG,NG,OK,OK,0.01,41.1,3433,地合い別,,0,313.9,291.5
6073,アサンテ,プライム,サービス業,pullback,1523.0,-0.26,2.24,0.91,0.2,0.17,True,False,0.73,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1599.2,1484.9
7247,ミクニ,スタンダード,輸送用機器,pullback,371.0,2.2,2.65,1.91,0.2,0.15,True,False,-0.8,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,389.6,361.7
8029,ルックホールディングス,スタンダード,繊維製品,pullback,2710.0,3.55,1.07,1.01,0.2,1.86,True,False,1.19,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,2845.5,2642.2
8091,ニチモウ,プライム,卸売業,pullback,2426.0,2.15,1.43,1.35,0.2,0.46,True,False,1.93,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,2547.3,2365.3
9438,エムティーアイ,プライム,情報・通信業,pullback,612.0,5.34,1.29,2.45,0.2,2.16,True,False,1.32,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,642.6,596.7
2226,湖池屋,スタンダード,食料品,pullback,4905.0,0.0,2.02,0.46,0.1,0.18,True,False,-0.2,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,5150.2,4782.4
2483,翻訳センター,スタンダード,サービス業,pullback,2245.0,3.41,1.05,1.87,0.1,1.67,True,False,2.51,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,2357.2,2188.9
2750,石光商事,スタンダード,卸売業,pullback,1359.0,0.67,1.21,1.1,0.1,0.54,True,False,0.52,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1427.0,1325.0
3538,ウイルプラスホールディングス,スタンダード,小売業,pullback,1036.0,3.5,2.04,1.27,0.1,1.62,True,False,2.47,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1087.8,1010.1
423A,ライオン事務器,スタンダード,卸売業,pullback,322.0,-0.31,1.1,1.04,0.1,0.17,True,False,0.94,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,338.1,313.9
4442,バルテス・ホールディングス,グロース,情報・通信業,pullback,406.0,1.0,1.8,1.14,0.1,0.51,True,False,1.0,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,426.3,395.8
4482,ウィルズ,グロース,情報・通信業,pullback,741.0,-0.8,1.2,1.16,0.1,0.54,True,False,-1.07,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,778.1,722.5
4728,トーセ,スタンダード,情報・通信業,pullback,650.0,0.0,1.05,1.04,0.1,0.71,True,False,0.46,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,682.5,633.8
5965,フジマック,スタンダード,金属製品,pullback,1208.0,0.67,1.62,1.72,0.1,0.78,True,False,0.75,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1268.4,1177.8
5982,マルゼン,スタンダード,金属製品,pullback,4130.0,-0.36,1.68,0.87,0.1,0.24,True,False,-0.48,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,4336.5,4026.8
5986,モリテック　スチール,スタンダード,金属製品,pullback,259.0,0.39,3.15,1.38,0.1,0.57,True,False,-0.38,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,271.9,252.5
6087,アビスト,スタンダード,サービス業,pullback,3575.0,0.7,2.11,0.67,0.1,0.89,True,False,0.7,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,3753.8,3485.6
6093,ミトラグループ,スタンダード,サービス業,pullback,164.0,4.46,2.01,1.74,0.1,1.64,True,False,0.61,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,172.2,159.9
6193,バーチャレクス・ホールディングス,グロース,サービス業,pullback,1183.0,0.51,2.04,2.78,0.1,0.9,True,False,1.28,NG,NG,OK,OK,0.01,41.1,3433,地合い別,,0,1242.2,1153.4
6391,加地テック,スタンダード,機械,pullback,4875.0,3.39,2.94,1.79,0.1,3.07,True,False,3.83,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,5118.8,4753.1
6696,トラース・オン・プロダクト,グロース,電気機器,pullback,326.0,9.4,1.12,4.65,0.1,3.18,True,False,5.16,NG,NG,OK,OK,0.01,41.1,3433,地合い別,,0,342.3,317.8
7122,近畿車輛,スタンダード,輸送用機器,pullback,2449.0,4.35,1.25,1.61,0.1,1.83,True,False,2.25,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,2571.5,2387.8
7804,ビーアンドピー,スタンダード,その他製品,pullback,2408.0,-0.25,1.2,1.07,0.1,1.91,True,False,1.01,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,2528.4,2347.8
8023,ＤＡＩＫＯ　ＸＴＥＣＨ,スタンダード,情報・通信業,pullback,1045.0,-0.76,2.7,1.64,0.1,0.61,True,False,0.48,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,1097.2,1018.9
8076,カノークス,スタンダード,卸売業,pullback,2127.0,1.92,1.07,1.5,0.1,0.91,True,False,-1.02,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,2233.3,2073.8
8772,アサックス,スタンダード,その他金融業,pullback,895.0,-0.33,2.04,1.25,0.1,0.82,True,False,0.0,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,939.8,872.6
8835,太平洋興発,スタンダード,卸売業,pullback,797.0,0.0,3.51,0.9,0.1,0.08,True,False,0.13,NG,OK,OK,OK,0.01,41.1,3433,地合い別,,0,836.9,777.1
