code,name,market,sector,signal,close,ret5d_pct,vol_ratio,atr_pct,turn20_oku,dev25_pct,above75,hi52w,ret1d_pct,flag_liquidity,flag_atr,flag_extended,flag_gap,ev_pct,win_rate,n_hist,ev_source,ev_stock_pct,n_stock,tp_ref,sl_ref
4506,住友ファーマ,プライム,医薬品,pullback,1517.5,-1.78,1.12,4.5,60.9,1.05,True,False,-4.11,OK,NG,OK,OK,0.2,44.5,940,地合い別,,0,1593.4,1479.6
7167,めぶきフィナンシャルグループ,プライム,銀行業,pullback,1680.5,2.47,1.05,2.63,43.8,0.44,True,False,-0.15,OK,NG,OK,OK,0.2,44.5,940,地合い別,1.13,15,1764.5,1638.5
7189,西日本フィナンシャルホールディングス,プライム,銀行業,pullback,4944.0,4.83,1.29,2.92,19.5,2.58,True,False,0.59,OK,NG,OK,OK,0.2,44.5,940,地合い別,0.3,5,5191.2,4820.4
7458,第一興商,プライム,卸売業,pullback,1883.5,3.95,1.48,1.5,4.9,1.23,True,False,0.78,NG,OK,OK,OK,0.2,44.5,940,地合い別,-0.83,4,1977.7,1836.4
2659,サンエー,プライム,小売業,pullback,3400.0,2.1,1.09,1.68,4.8,1.14,True,False,-0.73,NG,OK,OK,OK,0.2,44.5,940,地合い別,0.74,6,3570.0,3315.0
7711,助川電気工業,スタンダード,精密機器,pullback,5150.0,0.98,1.39,5.45,4.4,2.43,True,False,-1.15,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,5407.5,5021.2
6080,Ｍ＆Ａキャピタルパートナーズ,プライム,サービス業,pullback,4185.0,4.23,1.54,2.28,3.6,1.15,True,False,-0.95,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,4394.2,4080.4
2384,ＳＢＳホールディングス,プライム,陸運業,pullback,5070.0,4.32,1.35,2.59,3.2,1.29,True,False,3.15,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,5323.5,4943.2
4393,バンク・オブ・イノベーション,グロース,情報・通信業,pullback,5710.0,5.55,1.12,5.04,3.0,3.33,True,False,-2.89,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,5995.5,5567.2
9274,ＫＰＰグループホールディングス,プライム,卸売業,pullback,1131.0,4.82,1.64,2.14,3.0,2.97,True,False,2.63,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1187.5,1102.7
9900,サガミホールディングス,プライム,小売業,pullback,1115.0,0.09,1.0,3.48,3.0,0.16,True,False,-1.93,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,1170.8,1087.1
3106,倉敷紡績,プライム,繊維製品,pullback,10890.0,-1.09,1.13,3.08,2.9,0.92,True,False,0.93,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,11434.5,10617.8
6742,京三製作所,プライム,電気機器,pullback,1056.0,7.1,1.36,3.69,2.5,3.27,True,False,4.45,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,1108.8,1029.6
8043,スターゼン,プライム,卸売業,pullback,1545.0,3.0,1.02,1.95,2.5,1.12,True,False,0.59,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1622.2,1506.4
9997,ベルーナ,プライム,小売業,pullback,1064.0,3.6,1.33,1.53,2.3,1.08,True,False,0.09,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1117.2,1037.4
2733,あらた,プライム,卸売業,pullback,2699.0,1.66,1.2,1.12,2.2,0.94,True,False,0.15,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,2834.0,2631.5
3040,ソリトンシステムズ,プライム,情報・通信業,pullback,2440.0,4.05,1.29,3.7,2.2,2.88,True,False,4.01,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,2562.0,2379.0
8558,東和銀行,プライム,銀行業,pullback,1525.0,6.64,1.27,3.19,2.2,2.93,True,False,1.67,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,1601.2,1486.9
3636,三菱総合研究所,プライム,情報・通信業,pullback,4975.0,4.08,1.1,2.13,2.0,0.29,True,False,0.71,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,5223.8,4850.6
3864,三菱製紙,プライム,パルプ・紙,pullback,1210.0,3.95,1.24,2.53,1.8,2.59,True,False,1.09,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,1270.5,1179.8
5445,東京鐵鋼,プライム,鉄鋼,pullback,2055.0,1.93,1.1,1.53,1.8,0.93,True,False,0.39,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,2157.8,2003.6
6455,モリタホールディングス,プライム,輸送用機器,pullback,2533.0,2.8,1.13,1.71,1.8,3.03,True,False,1.4,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,2659.7,2469.7
4375,セーフィー,グロース,情報・通信業,pullback,677.0,0.89,1.24,3.24,1.3,1.54,True,False,-0.44,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,710.9,660.1
4848,フルキャストホールディングス,プライム,サービス業,pullback,1895.0,6.04,1.04,1.81,1.2,2.17,True,False,0.48,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1989.8,1847.6
6357,三精テクノロジーズ,スタンダード,機械,pullback,2733.0,-0.44,1.31,2.95,1.2,2.47,True,False,3.6,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,2869.7,2664.7
414A,オーバーラップホールディングス,グロース,情報・通信業,pullback,874.0,3.07,1.49,2.53,1.0,2.64,True,False,1.63,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,917.7,852.1
2982,ＡＤワークスグループ,プライム,不動産業,pullback,430.0,2.14,1.07,2.18,0.9,0.95,True,False,2.38,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,451.5,419.2
4579,ラクオリア創薬,グロース,医薬品,pullback,559.0,1.64,1.31,3.13,0.8,0.82,True,False,-1.58,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,587.0,545.0
1904,大成温調,スタンダード,建設業,pullback,5160.0,2.18,1.79,1.14,0.5,1.02,True,False,0.19,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,5418.0,5031.0
9726,ＫＮＴ－ＣＴホールディングス,スタンダード,サービス業,pullback,1961.0,3.87,1.06,2.28,0.5,1.21,True,False,1.61,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,2059.1,1912.0
3580,小松マテーレ,プライム,繊維製品,pullback,766.0,3.37,1.33,1.47,0.4,1.09,True,False,0.79,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,804.3,746.9
365A,伊澤タオル,スタンダード,繊維製品,pullback,793.0,1.8,2.44,1.45,0.4,1.46,True,False,0.63,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,832.7,773.2
4951,エステー,プライム,化学,pullback,1524.0,1.26,1.25,0.84,0.4,0.06,True,False,-0.46,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1600.2,1485.9
6050,イー・ガーディアン,プライム,サービス業,pullback,1800.0,2.27,1.01,0.92,0.3,0.85,True,False,-0.39,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1890.0,1755.0
9319,中央倉庫,プライム,倉庫・運輸関連業,pullback,1829.0,4.57,1.12,1.73,0.3,0.94,True,False,1.05,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1920.5,1783.3
9514,エフオン,スタンダード,電気・ガス業,pullback,344.0,2.08,1.43,2.1,0.3,0.14,True,False,2.08,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,361.2,335.4
3772,ウェルス・マネジメント,スタンダード,不動産業,pullback,1095.0,-0.09,1.1,0.92,0.2,0.39,True,False,-0.27,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1149.8,1067.6
4094,日本化学産業,スタンダード,化学,pullback,2285.0,1.24,1.0,1.29,0.2,0.25,True,False,0.18,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,2399.2,2227.9
6249,ゲームカードホールディングス,スタンダード,機械,pullback,2847.0,0.78,2.82,1.45,0.2,1.25,True,False,-1.32,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,2989.3,2775.8
6743,大同信号,スタンダード,電気機器,pullback,1059.0,4.44,1.27,2.7,0.2,1.49,True,False,1.83,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,1112.0,1032.5
9368,キムラユニティー,スタンダード,倉庫・運輸関連業,pullback,957.0,0.21,3.72,1.2,0.2,1.46,True,False,-0.52,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1004.9,933.1
9765,オオバ,プライム,サービス業,pullback,1185.0,1.11,1.19,0.94,0.2,1.43,True,False,0.68,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1244.2,1155.4
142A,ジンジブ,グロース,サービス業,pullback,874.0,5.94,2.55,2.3,0.1,5.09,True,False,5.43,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,917.7,852.1
1431,Ｌｉｂ　Ｗｏｒｋ,グロース,建設業,pullback,656.0,0.61,1.15,0.77,0.1,0.68,True,False,0.31,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,688.8,639.6
2208,ブルボン,スタンダード,食料品,pullback,3130.0,0.64,1.2,1.11,0.1,0.92,True,False,-0.32,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,3286.5,3051.8
2226,湖池屋,スタンダード,食料品,pullback,4915.0,0.1,1.43,0.52,0.1,0.43,True,False,-0.2,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,5160.8,4792.1
2750,石光商事,スタンダード,卸売業,pullback,1352.0,0.0,1.35,1.15,0.1,0.23,True,False,-0.44,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1419.6,1318.2
2883,大冷,スタンダード,食料品,pullback,2047.0,0.24,1.32,0.42,0.1,1.04,True,False,0.15,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,2149.3,1995.8
291A,リスキル,グロース,サービス業,pullback,2042.0,2.61,2.42,1.3,0.1,2.65,True,False,2.2,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,2144.1,1991.0
3042,セキュアヴェイル,スタンダード,情報・通信業,pullback,305.0,3.74,1.73,1.73,0.1,2.02,True,False,-0.65,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,320.2,297.4
3082,きちりホールディングス,スタンダード,小売業,pullback,988.0,1.13,1.09,0.62,0.1,1.17,True,False,0.61,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1037.4,963.3
3698,ＣＲＩ・ミドルウェア,スタンダード,情報・通信業,pullback,1211.0,0.58,1.03,2.03,0.1,1.29,True,False,-1.22,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1271.5,1180.7
3947,ダイナパック,スタンダード,パルプ・紙,pullback,2474.0,2.06,2.42,1.84,0.1,0.4,True,False,0.9,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,2597.7,2412.2
4387,ＺＵＵ,グロース,情報・通信業,pullback,569.0,12.23,3.68,4.53,0.1,10.13,True,False,9.42,NG,NG,NG,NG,0.2,44.5,940,地合い別,,0,597.5,554.8
441A,ＮＥ,グロース,情報・通信業,pullback,283.0,8.02,1.12,5.17,0.1,3.8,True,False,2.91,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,297.2,275.9
4447,ピー・ビーシステムズ,グロース,情報・通信業,pullback,504.0,2.86,1.25,1.43,0.1,1.31,True,False,0.8,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,529.2,491.4
4465,ニイタカ,スタンダード,化学,pullback,2477.0,2.99,3.87,1.59,0.1,3.4,True,False,5.23,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,2600.8,2415.1
5658,日亜鋼業,スタンダード,鉄鋼,pullback,402.0,0.25,1.03,1.47,0.1,0.12,True,False,-0.25,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,422.1,391.9
5753,日本伸銅,スタンダード,非鉄金属,pullback,2590.0,1.73,1.13,2.15,0.1,2.41,True,False,2.74,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,2719.5,2525.2
5870,ナルネットコミュニケーションズ,グロース,サービス業,pullback,904.0,2.61,1.01,1.84,0.1,0.81,True,False,1.12,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,949.2,881.4
5891,ＳＡＫＩＧＡＫＥホールディングス,スタンダード,小売業,pullback,1674.0,-0.12,1.16,1.27,0.1,0.03,True,False,-0.83,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1757.7,1632.1
5965,フジマック,スタンダード,金属製品,pullback,1199.0,0.08,1.84,1.76,0.1,0.13,True,False,0.76,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1259.0,1169.0
5986,モリテック　スチール,スタンダード,金属製品,pullback,260.0,0.78,3.47,1.29,0.1,1.04,True,False,0.78,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,273.0,253.5
6093,ミトラグループ,スタンダード,サービス業,pullback,163.0,3.82,1.58,1.75,0.1,1.14,True,False,1.24,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,171.2,158.9
6497,ハマイ,スタンダード,機械,pullback,1472.0,-0.2,5.55,2.74,0.1,1.76,True,False,1.59,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,1545.6,1435.2
6554,エスユーエス,グロース,サービス業,pullback,1117.0,-0.8,1.56,1.45,0.1,1.53,True,False,0.45,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1172.9,1089.1
7080,スポーツフィールド,グロース,サービス業,pullback,884.0,1.73,1.26,2.93,0.1,2.37,True,False,0.23,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,928.2,861.9
7213,レシップホールディングス,スタンダード,輸送用機器,pullback,679.0,3.19,1.09,2.02,0.1,1.19,True,False,-1.16,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,713.0,662.0
7561,ハークスレイホールディングス,スタンダード,小売業,pullback,708.0,-0.42,1.76,1.45,0.1,0.25,True,False,-1.12,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,743.4,690.3
7578,ニチリョク,スタンダード,小売業,pullback,76.0,-5.0,4.49,6.67,0.1,0.9,True,False,-2.56,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,79.8,74.1
7822,永大産業,スタンダード,その他製品,pullback,258.0,0.39,1.32,1.11,0.1,0.73,True,False,0.39,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,270.9,251.5
8023,ＤＡＩＫＯ　ＸＴＥＣＨ,スタンダード,情報・通信業,pullback,1040.0,0.78,1.58,1.63,0.1,0.19,True,False,0.0,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1092.0,1014.0
8076,カノークス,スタンダード,卸売業,pullback,2149.0,2.38,1.05,1.53,0.1,2.03,True,False,2.04,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,2256.5,2095.3
8202,ラオックスホールディングス,スタンダード,小売業,pullback,148.0,0.68,1.16,0.97,0.1,0.16,True,False,0.0,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,155.4,144.3
8207,テンアライド,スタンダード,小売業,pullback,301.0,-0.66,1.04,0.66,0.1,0.56,True,False,0.0,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,316.1,293.5
9033,広島電鉄,スタンダード,陸運業,pullback,632.0,0.16,1.16,0.83,0.1,0.01,True,False,-0.32,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,663.6,616.2
9423,フォーバル・リアルストレート,スタンダード,情報・通信業,pullback,105.0,0.0,1.17,1.43,0.1,0.34,True,False,0.0,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,110.2,102.4
9441,ベルパーク,スタンダード,情報・通信業,pullback,2988.0,1.91,1.17,1.54,0.1,0.01,True,False,0.81,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,3137.4,2913.3
9982,タキヒヨー,スタンダード,卸売業,pullback,2603.0,-3.59,1.22,2.55,0.1,0.79,True,False,-3.59,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,2733.2,2537.9
1450,ＴＡＮＡＫＥＮ,スタンダード,建設業,pullback,1485.0,1.3,1.34,1.43,0.0,1.19,True,False,0.75,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1559.2,1447.9
2152,幼児活動研究会,スタンダード,サービス業,pullback,1546.0,1.24,1.32,1.19,0.0,0.81,True,False,-0.26,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1623.3,1507.3
2411,ゲンダイエージェンシー,スタンダード,情報・通信業,pullback,470.0,-0.21,1.89,1.08,0.0,0.27,True,False,0.0,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,493.5,458.2
2454,オールアバウト,スタンダード,サービス業,pullback,351.0,-0.28,1.36,1.36,0.0,0.5,True,False,0.0,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,368.6,342.2
2769,ヴィレッジヴァンガードコーポレーション,スタンダード,小売業,pullback,922.0,-0.22,1.1,0.52,0.0,0.73,True,False,-0.32,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,968.1,898.9
2796,ファーマライズホールディングス,スタンダード,小売業,pullback,505.0,-0.39,3.06,0.62,0.0,0.56,True,False,0.0,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,530.2,492.4
2806,ユタカフーズ,スタンダード,食料品,pullback,1918.0,0.16,2.5,1.18,0.0,0.63,True,False,0.37,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,2013.9,1870.0
2937,サンクゼール,グロース,食料品,pullback,1768.0,0.0,1.51,0.46,0.0,0.73,True,False,0.45,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1856.4,1723.8
2984,ヤマイチエステート,スタンダード,不動産業,pullback,762.0,1.33,1.94,1.27,0.0,0.15,True,False,0.53,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,800.1,742.9
304A,フォルシア,グロース,情報・通信業,pullback,1942.0,-0.92,2.68,0.98,0.0,0.03,True,False,0.41,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,2039.1,1893.5
3058,三洋堂ホールディングス,スタンダード,小売業,pullback,714.0,0.71,1.84,0.7,0.0,1.04,True,False,-0.56,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,749.7,696.1
3067,東京一番フーズ,スタンダード,小売業,pullback,467.0,-0.43,1.53,0.8,0.0,0.88,True,False,0.0,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,490.4,455.3
3169,ミサワ,スタンダード,小売業,pullback,676.0,-0.44,3.09,1.11,0.0,0.58,True,False,0.0,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,709.8,659.1
3494,マリオン,スタンダード,不動産業,pullback,451.0,-1.1,2.14,0.9,0.0,0.82,True,False,-1.1,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,473.6,439.7
3537,昭栄薬品,スタンダード,卸売業,pullback,1742.0,-1.3,2.5,1.21,0.0,0.23,True,False,-0.74,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1829.1,1698.5
3598,山喜,スタンダード,繊維製品,pullback,167.0,0.6,1.02,1.71,0.0,1.58,True,False,0.6,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,175.3,162.8
3641,パピレス,スタンダード,情報・通信業,pullback,998.0,1.22,1.45,0.72,0.0,1.47,True,False,-0.1,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1047.9,973.0
3910,エムケイシステム,スタンダード,情報・通信業,pullback,286.0,0.0,1.69,1.35,0.0,1.22,True,False,0.7,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,300.3,278.8
3948,光ビジネスフォーム,スタンダード,パルプ・紙,pullback,1180.0,0.68,1.03,0.67,0.0,1.11,True,False,0.0,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1239.0,1150.5
4068,ベイシス,グロース,情報・通信業,pullback,1778.0,0.91,1.78,1.3,0.0,1.96,True,False,0.23,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1866.9,1733.5
4172,Ｈｉクラテス,スタンダード,情報・通信業,pullback,2320.0,0.91,1.1,1.5,0.0,0.64,True,False,0.87,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,2436.0,2262.0
4317,レイ,スタンダード,サービス業,pullback,572.0,0.0,1.75,2.57,0.0,1.13,True,False,1.42,NG,NG,OK,OK,0.2,44.5,940,地合い別,,0,600.6,557.7
4421,ディ・アイ・システム,スタンダード,情報・通信業,pullback,947.0,-0.73,1.04,0.66,0.0,0.5,True,False,-0.42,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,994.4,923.3
4429,リックソフト,グロース,情報・通信業,pullback,729.0,2.24,1.52,1.53,0.0,0.67,True,False,-2.54,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,765.5,710.8
4444,インフォネット,グロース,情報・通信業,pullback,990.0,4.87,1.34,1.26,0.0,3.8,True,False,3.66,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1039.5,965.2
4926,シーボン,スタンダード,化学,pullback,1248.0,0.24,1.32,0.31,0.0,0.1,True,False,0.16,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1310.4,1216.8
5187,クリエートメディック,スタンダード,精密機器,pullback,1147.0,1.96,1.07,1.25,0.0,0.56,True,False,0.44,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1204.4,1118.3
5867,エスネットワークス,グロース,サービス業,pullback,1269.0,-0.78,2.42,1.95,0.0,0.43,True,False,-2.38,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1332.5,1237.3
5921,川岸工業,スタンダード,金属製品,pullback,4450.0,0.23,3.97,0.7,0.0,2.07,True,False,0.0,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,4672.5,4338.8
5952,アマテイ,スタンダード,金属製品,pullback,191.0,0.53,2.44,1.76,0.0,1.02,True,False,-0.52,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,200.6,186.2
5966,京都機械工具,スタンダード,金属製品,pullback,2700.0,0.0,1.28,0.86,0.0,2.11,True,False,-0.18,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,2835.0,2632.5
6757,ＯＳＧコーポレーション,スタンダード,電気機器,pullback,892.0,2.06,1.31,0.88,0.0,1.07,True,False,0.34,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,936.6,869.7
6819,伊豆シャボテンリゾート,スタンダード,サービス業,pullback,479.0,0.0,1.01,0.58,0.0,0.55,True,False,0.21,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,503.0,467.0
6943,ＮＫＫスイッチズ,スタンダード,電気機器,pullback,5560.0,0.18,1.87,1.28,0.0,0.56,True,False,0.18,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,5838.0,5421.0
7127,一家ホールディングス,スタンダード,小売業,pullback,706.0,-0.28,1.15,0.64,0.0,0.17,True,False,-0.42,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,741.3,688.4
7343,ブロードマインド,グロース,保険業,pullback,1306.0,2.67,4.99,1.45,0.0,2.39,True,False,4.31,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1371.3,1273.3
7360,オンデック,グロース,サービス業,pullback,650.0,1.4,1.36,1.44,0.0,0.36,True,False,-1.22,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,682.5,633.8
7416,はるやまホールディングス,スタンダード,小売業,pullback,687.0,0.59,1.27,0.56,0.0,0.39,True,False,0.73,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,721.4,669.8
7434,オータケ,スタンダード,卸売業,pullback,1850.0,1.31,1.85,1.26,0.0,1.37,True,False,0.27,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1942.5,1803.8
7544,スリーエフ,スタンダード,小売業,pullback,553.0,0.55,3.27,1.52,0.0,0.1,True,False,-0.18,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,580.6,539.2
7619,田中商事,スタンダード,卸売業,pullback,989.0,2.28,1.27,0.87,0.0,2.05,True,False,0.41,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1038.5,964.3
7791,ドリームベッド,スタンダード,その他製品,pullback,831.0,0.48,1.66,1.25,0.0,0.54,True,False,-0.24,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,872.6,810.2
7793,イメージ・マジック,グロース,その他製品,pullback,1528.0,0.73,3.4,1.23,0.0,0.93,True,False,2.55,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1604.4,1489.8
7827,オービス,スタンダード,その他製品,pullback,1746.0,-0.06,5.38,1.39,0.0,0.83,True,False,1.81,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,1833.3,1702.3
7986,日本アイ・エス・ケイ,スタンダード,その他製品,pullback,1919.0,1.0,2.22,0.42,0.0,0.18,True,False,0.26,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,2015.0,1871.0
8908,毎日コムネット,スタンダード,不動産業,pullback,881.0,0.11,1.71,1.04,0.0,0.1,True,False,0.0,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,925.1,859.0
9057,遠州トラック,スタンダード,陸運業,pullback,3245.0,-0.15,1.1,1.01,0.0,0.77,True,False,0.93,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,3407.2,3163.9
9059,カンダホールディングス,スタンダード,陸運業,pullback,924.0,0.65,2.02,0.74,0.0,0.78,True,False,-0.11,NG,OK,OK,OK,0.2,44.5,940,地合い別,,0,970.2,900.9
